17336673697	13319935953	20191115124605	2117
16160892861	14410679238	20190102025658	2907
19602240179	19683537146	20190818200033	0365
16160892861	15884588694	20190604035502	1787
19342117869	19154926260	20190827111851	1151
19683537146	15305526350	20191113052926	0394
15647679901	15280214634	20190202121600	0716
15781588029	19342117869	20190604053140	2069
19602240179	15244749863	20191005170327	0086
16574556259	15305526350	20190428080832	2072
15781588029	15244749863	20190716160926	2747
19565082510	17336673697	20191015125553	0304
14397114174	16574556259	20190701135803	1190
16574556259	14930423697	20190112080416	1395
15280214634	14410679238	20190619050257	1112
15305526350	14171709460	20190817195532	2411
14930423697	17405139883	20190417214449	0128
18101213362	13319935953	20191221132005	2404
19565082510	17405139883	20190705091602	1233
19313925217	13319935953	20190923142734	2305
17885275338	14397114174	20190516122243	2682
19683537146	16574556259	20190303193001	2635
17405139883	16160892861	20191202193121	2548
19683537146	15647679901	20191122210533	0315
17405139883	15884588694	20190428104942	2372
19154926260	14410679238	20190704165926	1074
15305526350	19313925217	20190411164454	0921
17336673697	14410679238	20191218195334	2464
14410679238	14930423697	20190325110353	0779
18840172592	14171709460	20190324035458	0689
17336673697	14397114174	20190429040242	1244
19602240179	16569963779	20191001091027	2530
13319935953	19342117869	20190317053613	2921
14397114174	16574556259	20190127235326	0611
19683537146	17336673697	20190929182337	2879
19565082510	19683537146	20191002100633	2874
17336673697	19602240179	20190225173530	0599
15244749863	17336673697	20190430144908	2283
18840172592	15781588029	20191110012652	2008
17336673697	19342117869	20191024113555	2951
17405139883	19683537146	20190417030015	2071
13319935953	19602240179	20190419145324	2258
17336673697	16574556259	20191026220956	2582
18840172592	19602240179	20190706035501	0379
16160892861	15280214634	20190804004925	2181
17885275338	13319935953	20190424020001	2291
13319935953	14397114174	20190828051255	1676
15647679901	14171709460	20190617133009	2352
15305526350	19683537146	20190625070816	0509
19313925217	17405139883	20190722223420	0198
15781588029	15280214634	20190724120045	1873
19683537146	15884588694	20190605045329	2168
14410679238	17336673697	20190518225306	2846
16574556259	15884588694	20190830151342	0484
16569963779	13319935953	20190326215612	0877
14930423697	19313925217	20190715190918	2261
17405139883	14410679238	20190518223212	2452
19342117869	19683537146	20190420140114	1582
17405139883	13319935953	20190908134144	1752
14397114174	17885275338	20190922031902	2634
15280214634	18840172592	20190307201840	1984
19602240179	15305526350	20190905165434	1206
14410679238	16569963779	20191117145933	1512
15781588029	19342117869	20191206040604	2198
14410679238	16574556259	20190918033412	2451
15647679901	19154926260	20190413075532	0647
14930423697	17336673697	20190915163446	2716
16569963779	17405139883	20190720235744	1647
19602240179	14171709460	20190224115036	0590
19602240179	18101213362	20191019095643	1847
15305526350	14930423697	20190601102659	0784
18101213362	19342117869	20190119034435	2953
19154926260	19602240179	20190111002948	0585
17336673697	15647679901	20191024191445	2359
15305526350	19313925217	20190321232219	1725
18840172592	17405139883	20190826002338	2337
18101213362	15244749863	20191210042102	2892
13319935953	14410679238	20190524170011	0942
17336673697	15280214634	20191227040749	1332
19342117869	19683537146	20190726140425	0728
19683537146	14930423697	20191107043708	0269
15781588029	18101213362	20190621063827	0773
19602240179	15647679901	20190305014606	1453
13319935953	18840172592	20190413063348	0523
15884588694	16574556259	20190531022015	1220
15244749863	19342117869	20190707052503	1781
18840172592	16569963779	20191016104936	1158
16569963779	18840172592	20191208101720	1097
19154926260	19565082510	20191027090044	0138
16569963779	16160892861	20191023035358	0519
19313925217	19565082510	20190207215826	1505
19565082510	17885275338	20190127142222	0341
15305526350	17405139883	20190811043043	0766
14930423697	13319935953	20190501015642	1048
17885275338	18101213362	20191126023738	1791
15781588029	18101213362	20190724105928	0498
19313925217	19154926260	20190701151752	2193
14410679238	19602240179	20190116223424	0809
13319935953	19342117869	20190828060440	0878
18840172592	19313925217	20191002075642	1010
18840172592	16574556259	20191120205238	0931
19602240179	19565082510	20190419233509	2068
18101213362	15280214634	20190813171928	2507
15884588694	14930423697	20190819014215	0279
15781588029	17336673697	20191026105528	0290
19602240179	15781588029	20191004150235	0649
15781588029	15884588694	20191126091417	2519
17336673697	15305526350	20191204191854	2085
19683537146	15884588694	20190406054923	2971
16569963779	15280214634	20190415084155	0714
15244749863	15884588694	20191215035222	2062
19565082510	18840172592	20191221172512	2485
15781588029	18101213362	20190604192553	2722
16569963779	19154926260	20190123011358	1958
14410679238	16574556259	20190409143916	0945
17336673697	14410679238	20190521161536	0208
19313925217	19602240179	20190502164043	0137
16160892861	16569963779	20190226103701	2615
15647679901	17336673697	20190403095206	0064
18101213362	15244749863	20190619175341	0342
17336673697	18840172592	20190507200940	0869
17336673697	14171709460	20191021121117	1075
15647679901	14397114174	20190131061737	2748
17405139883	18840172592	20190807105932	2964
16160892861	14171709460	20190529011158	0505
19683537146	14930423697	20190801095947	2118
17405139883	15305526350	20191230020037	1336
15244749863	19154926260	20191107112448	2069
16160892861	16569963779	20191002195315	2712
15244749863	19342117869	20190930134436	2167
18840172592	16569963779	20190110092007	2091
19683537146	19565082510	20190505202525	1837
15244749863	15781588029	20190810152720	0894
13319935953	16574556259	20190206040616	1523
18101213362	16569963779	20190414083133	0149
16574556259	17405139883	20191228004423	0874
16569963779	17405139883	20190924124955	0300
17336673697	16569963779	20191014032924	2878
17405139883	15280214634	20190121101847	0636
17885275338	17336673697	20190901184358	0709
19565082510	19683537146	20190224233530	2772
13319935953	19565082510	20190812051624	0470
15280214634	14930423697	20190821063100	0803
19154926260	17885275338	20191122025831	1384
15305526350	14171709460	20190508033158	1345
14410679238	14171709460	20190820001612	2971
16569963779	17336673697	20190720105436	0458
14930423697	15647679901	20190822045634	2722
15280214634	17405139883	20190120205532	2375
13319935953	15647679901	20191126184416	0142
18840172592	15884588694	20191230151153	0009
19154926260	16160892861	20190130170219	0111
13319935953	17336673697	20190613090224	1171
17885275338	13319935953	20190806112436	0381
19602240179	16574556259	20190918192308	0216
15647679901	19342117869	20190713021408	1387
17336673697	19565082510	20191208035113	2656
19602240179	15280214634	20191118040414	1483
19342117869	15305526350	20190213220019	1196
19313925217	18840172592	20190214102930	0753
15884588694	19602240179	20191122105406	1419
15884588694	13319935953	20190413205456	1954
16160892861	18840172592	20190726053600	2123
14397114174	13319935953	20190606034259	0770
14171709460	19313925217	20190917120211	1341
17405139883	13319935953	20190720222629	0598
15280214634	19313925217	20191006223140	0528
17336673697	14397114174	20190507032534	2691
15280214634	16160892861	20190403012444	1881
18840172592	17885275338	20190601235045	0672
16574556259	19602240179	20191223193610	1388
19154926260	18840172592	20190611052111	0717
15244749863	19313925217	20190429181935	1335
17885275338	15280214634	20190104095438	1526
19683537146	14397114174	20190426051441	1313
16160892861	13319935953	20190218210750	2368
16569963779	15305526350	20190224103520	2901
15884588694	18840172592	20190212180507	2308
14410679238	19342117869	20190818074529	1919
16569963779	17405139883	20191207084805	1736
13319935953	19602240179	20191027235443	2399
17336673697	19565082510	20191130145857	0241
19154926260	19313925217	20191016060149	0959
15280214634	18101213362	20190417051528	1765
15884588694	15781588029	20190920062100	1830
19342117869	16160892861	20190407144353	2276
14397114174	15647679901	20191102182215	0518
17885275338	14171709460	20190627025036	2389
17405139883	15280214634	20190521020838	1891
15781588029	17885275338	20190321163808	2870
15244749863	16574556259	20190507032346	1240
19313925217	19602240179	20190504191238	2312
15884588694	17405139883	20191206222126	2153
15884588694	18840172592	20191106141912	0153
15280214634	13319935953	20190812064714	2683
16160892861	18840172592	20190719100858	2935
17405139883	15244749863	20190306123053	2241
15781588029	19154926260	20190301050242	2593
15305526350	14171709460	20190926072623	2303
19313925217	18840172592	20191019092747	0443
14171709460	19565082510	20190926095950	0217
16574556259	15280214634	20190531220612	2537
19154926260	14171709460	20190531155608	0660
15884588694	14397114174	20191204040525	1030
15244749863	16160892861	20190204201523	2447
18840172592	18101213362	20191010051313	2364
19342117869	14171709460	20190506052812	1525
14171709460	18840172592	20191007223222	1222
16569963779	13319935953	20190330205757	2268
15280214634	19313925217	20191229133602	2582
15244749863	18840172592	20190613021630	1624
19342117869	17885275338	20190804101841	1862
13319935953	19683537146	20191005190148	0707
15781588029	15647679901	20190520174633	0528
14397114174	17336673697	20190924091629	0589
14171709460	17885275338	20190516072158	2209
17336673697	19565082510	20190610125541	2839
14171709460	15647679901	20190224073826	2095
19154926260	15305526350	20190702230739	0131
17405139883	14171709460	20190625174734	1883
17336673697	14930423697	20190515041018	0745
19313925217	19342117869	20191130010302	0827
16160892861	14171709460	20191101230008	2681
17885275338	15280214634	20191123184308	1178
16160892861	17336673697	20190216164303	2313
17336673697	19342117869	20190101020659	1433
19313925217	15305526350	20190814192101	1684
14171709460	19683537146	20190326020639	1223
13319935953	15280214634	20190323215758	0781
18840172592	16569963779	20191207004755	1689
15647679901	15280214634	20190404203729	2264
14410679238	17336673697	20190902112842	1054
19565082510	15647679901	20190203173306	0499
19565082510	19154926260	20190518134001	2237
16160892861	19154926260	20190221171946	2523
15781588029	15305526350	20190111093720	1268
15647679901	18840172592	20190203222456	1624
14171709460	15647679901	20190929114011	1343
18840172592	19602240179	20190405035658	0165
19565082510	15280214634	20190107052518	0113
18101213362	19342117869	20190912124321	1059
14410679238	16574556259	20190619123028	0046
16574556259	16569963779	20191130201522	2206
19565082510	19313925217	20190121171713	2412
15305526350	15781588029	20190831165826	0833
18840172592	19602240179	20190102004139	1169
14397114174	16569963779	20190603020909	1287
19154926260	15244749863	20191102141526	1830
15647679901	15884588694	20190524181419	0859
17336673697	15781588029	20190731053740	2648
19313925217	15781588029	20190904163924	2844
14171709460	19154926260	20190306085102	0166
18840172592	15244749863	20191012164244	0582
15305526350	19313925217	20190813005948	1748
17336673697	18101213362	20190204234756	2803
19683537146	19154926260	20190823023803	1947
17885275338	19313925217	20191110185303	2439
19683537146	15305526350	20191211233423	2374
15305526350	17885275338	20191205120838	1078
17336673697	17885275338	20191027180618	1944
15781588029	15884588694	20190326002316	1268
19313925217	16569963779	20191203215711	2541
17336673697	16160892861	20190131021902	1710
14397114174	19683537146	20190206205001	2415
13319935953	15244749863	20190929060950	0668
15884588694	16574556259	20190812120157	0536
14397114174	17885275338	20191025202138	2914
15244749863	15305526350	20190414155639	1008
15280214634	15305526350	20190401235255	2808
16569963779	14171709460	20190614080040	2852
15781588029	14410679238	20190226215413	2828
16160892861	16574556259	20190607005209	1547
14171709460	15305526350	20190327143607	0755
14171709460	19602240179	20191117192652	1310
15280214634	15884588694	20191024030459	0612
15647679901	19602240179	20191102035611	2947
17405139883	13319935953	20190113122848	1420
17336673697	16569963779	20190901122340	2741
19342117869	19154926260	20190526124855	2667
16574556259	19342117869	20190302234237	0240
13319935953	16160892861	20191209005204	0633
19683537146	17885275338	20191111215156	1322
19154926260	16569963779	20190320192701	1437
15781588029	15280214634	20190517110745	2449
14171709460	17405139883	20191124072727	1935
18840172592	17336673697	20190730135422	0211
16160892861	19683537146	20190620070151	2741
19313925217	15280214634	20190304012053	0580
14410679238	17885275338	20191005161128	2455
19154926260	17885275338	20190203041455	1323
17336673697	19683537146	20191017101736	1203
16569963779	15781588029	20190714084827	2028
18840172592	15280214634	20191122122628	2553
15305526350	19342117869	20190205110315	2065
17336673697	19313925217	20190318111422	1143
15781588029	15280214634	20191124032535	1996
19565082510	13319935953	20191024003221	1695
18101213362	17336673697	20190329112804	0496
15280214634	15305526350	20190117173148	0890
16574556259	15244749863	20190617035527	1801
19565082510	15305526350	20190109070115	0323
13319935953	14930423697	20190703014247	1188
18840172592	17885275338	20190423000756	1544
19154926260	17405139883	20190412160900	2704
15305526350	19154926260	20190630210130	0341
17405139883	18840172592	20190528081126	2879
15244749863	16569963779	20191208123530	2836
14930423697	16569963779	20190906015501	2701
17405139883	19313925217	20190515050416	0721
19342117869	15305526350	20190604143237	1727
14171709460	15305526350	20191029105736	2853
19602240179	15781588029	20191007151138	2913
19313925217	16574556259	20190428070047	1290
19683537146	15647679901	20190710165311	1748
17405139883	16574556259	20190127015132	2601
17405139883	19565082510	20191010153827	1204
17336673697	15244749863	20190923171525	2464
15305526350	16574556259	20190306042328	1401
15647679901	16574556259	20191112141955	2304
19565082510	14930423697	20190507161953	2111
15781588029	19602240179	20190208082336	2966
15280214634	15781588029	20191105011010	1486
15781588029	14410679238	20190829030343	2073
19154926260	19565082510	20191006150716	2316
15244749863	15305526350	20190823231141	1849
15305526350	19342117869	20190523055226	0129
19154926260	19342117869	20190909101308	1860
19154926260	14930423697	20190814132954	2967
17336673697	19342117869	20190727172927	1126
14410679238	17405139883	20190721234131	0739
16160892861	17405139883	20190926203744	0809
19565082510	14410679238	20190608065126	1028
14410679238	17405139883	20191116164340	1736
13319935953	17885275338	20190325092322	1745
18101213362	19154926260	20190109120758	0894
13319935953	17336673697	20190321080047	2084
14397114174	18101213362	20190719090451	0316
14171709460	16574556259	20191212134852	1544
19602240179	19154926260	20190704095621	0268
18840172592	18101213362	20190110052322	0591
14410679238	15280214634	20190914014745	1578
18101213362	15781588029	20190905134502	1441
15781588029	19342117869	20190529202655	0468
19565082510	15244749863	20190311024021	0759
17405139883	18840172592	20190407185837	2821
14930423697	15305526350	20191011221555	2518
19313925217	14397114174	20191001182730	1356
17336673697	14171709460	20191223015110	2409
14930423697	14171709460	20190815142143	2590
16569963779	15884588694	20190902194028	0335
15647679901	19565082510	20191011195031	0922
19683537146	14397114174	20190204082615	0762
17336673697	19313925217	20190610153946	1116
19342117869	19602240179	20190828220037	2763
13319935953	17405139883	20190905014302	1841
18101213362	19602240179	20190830161341	2602
18101213362	13319935953	20190428115155	1779
19565082510	19602240179	20190115222020	0260
15647679901	16574556259	20190905174819	2677
14171709460	17885275338	20191206212611	2445
14930423697	15647679901	20190219212602	0656
15884588694	19154926260	20190820003314	0095
17336673697	19342117869	20190904180632	0272
15305526350	17405139883	20190503140113	2421
19342117869	14397114174	20190102054008	0335
14930423697	19342117869	20190729191346	0589
15647679901	19565082510	20191012031257	2415
19313925217	17885275338	20190312055935	2206
19565082510	19342117869	20190821093115	0626
15305526350	15781588029	20190501145309	1568
19683537146	19602240179	20191022002813	2971
19602240179	18101213362	20190908020420	0961
17336673697	16160892861	20190527015827	1659
17336673697	18840172592	20190826072937	1174
14410679238	15884588694	20190731215523	0224
14410679238	17885275338	20190811212429	1692
19313925217	14930423697	20191010213932	2959
15647679901	17336673697	20190414061747	2109
14930423697	15280214634	20190111122500	0317
15781588029	17885275338	20190922001425	2759
14171709460	14930423697	20190210183956	1039
14171709460	13319935953	20190323230110	1709
19683537146	18101213362	20190704201922	1165
14171709460	17885275338	20190603121229	1910
15781588029	15244749863	20190621203440	2138
16160892861	15305526350	20190430181629	1248
17885275338	19313925217	20190629072353	2155
16569963779	16574556259	20191209233848	0871
19683537146	19602240179	20190129193337	0342
18101213362	19154926260	20190305152741	1721
15280214634	15647679901	20191002015315	1339
14171709460	18840172592	20190314113449	1037
17405139883	19342117869	20190605055233	2733
14930423697	14397114174	20190316024251	1589
19683537146	19342117869	20190516102648	0281
18840172592	13319935953	20191128001339	2492
17405139883	15647679901	20190423213132	2743
15305526350	19683537146	20190329072539	0419
15244749863	19313925217	20190729153728	1462
15305526350	15781588029	20190807014251	1016
19154926260	17885275338	20190318154458	0282
17405139883	14410679238	20190918133823	2534
19313925217	15305526350	20190202163507	0697
18101213362	15884588694	20191014101748	2644
15781588029	18840172592	20190313115614	2026
13319935953	18101213362	20190128080301	2810
19154926260	16160892861	20191210052529	2868
19565082510	17336673697	20190718004606	0136
14410679238	17336673697	20190321030252	2134
15781588029	14171709460	20190210094031	1234
15280214634	17885275338	20191201095143	2823
16160892861	15305526350	20190531165038	0388
15647679901	14397114174	20190111155645	0469
15280214634	14171709460	20190303210929	2643
19683537146	19602240179	20190829111636	1634
14397114174	13319935953	20190915161039	2520
17405139883	18840172592	20190312120701	2849
17336673697	19683537146	20190719042823	1504
19313925217	16569963779	20190403085859	1835
14171709460	15647679901	20191207131707	0294
18840172592	18101213362	20190720110112	1634
15280214634	17405139883	20190817141603	1836
19602240179	19683537146	20190612191844	2517
15884588694	14410679238	20190429140132	2427
15884588694	19154926260	20190503085432	0562
16574556259	15280214634	20190929141923	0006
19683537146	16569963779	20190219033048	1500
16569963779	19313925217	20190218092301	2640
19683537146	19313925217	20190820161402	2618
19154926260	19683537146	20190125083641	2732
15884588694	15244749863	20190724113859	0628
15884588694	19683537146	20190906121149	1517
18840172592	16569963779	20190228184901	1113
14410679238	15305526350	20190408020930	2060
15305526350	18101213362	20190923103627	1645
13319935953	17405139883	20191214020342	2653
17336673697	19154926260	20190624174615	0507
18840172592	14397114174	20190228002540	2465
18840172592	16160892861	20191204050031	1148
19313925217	14397114174	20191022030142	0178
16569963779	19342117869	20190821084246	0894
17336673697	19342117869	20191227231038	0573
15884588694	15305526350	20191112081455	1822
19342117869	15305526350	20191103114920	2498
18840172592	17336673697	20191105220633	2052
15884588694	19342117869	20190711054322	2805
18101213362	18840172592	20191122170348	1623
15647679901	19565082510	20190326171037	1676
14410679238	19602240179	20190412113901	2458
15781588029	15280214634	20190909151816	0107
19313925217	15647679901	20191125105725	2482
17405139883	16569963779	20191202072948	1990
19342117869	14171709460	20190407062140	0380
16569963779	19313925217	20190109224342	2699
15244749863	19342117869	20190130012958	0857
17405139883	19342117869	20191107222544	1887
19565082510	17336673697	20190315144210	2935
15244749863	17885275338	20191108034203	0524
13319935953	19602240179	20190604075621	0177
18840172592	18101213362	20190213040221	1201
18101213362	15244749863	20190327211346	1019
14171709460	16160892861	20190910001628	1223
19565082510	19154926260	20191125144452	2410
14930423697	15884588694	20190316050938	1816
15244749863	16574556259	20190507002439	0385
19154926260	19565082510	20190202063302	2281
17336673697	16569963779	20190809173857	0895
19342117869	17336673697	20191002000516	2529
16569963779	17336673697	20191102120323	2187
15647679901	17885275338	20191014021736	1617
19683537146	15781588029	20190927192150	2394
14930423697	15647679901	20191001121037	2551
18101213362	16160892861	20190502101752	0874
14171709460	14930423697	20191014152015	1376
19602240179	15244749863	20190325144333	0859
18101213362	14171709460	20190315040024	0431
14410679238	19683537146	20190414092548	0667
18101213362	19342117869	20191004204027	0286
14171709460	19342117869	20191128070057	1353
19602240179	15244749863	20191219083824	0424
19313925217	14397114174	20190915085555	1460
17405139883	19154926260	20191116205003	1702
15647679901	19602240179	20190905191637	1759
19565082510	15647679901	20190904190800	0992
15305526350	17885275338	20190426024857	0584
19313925217	19342117869	20190212224118	1592
14930423697	16160892861	20191019020335	0820
15884588694	19313925217	20190421134844	2161
14410679238	19313925217	20190629045953	0366
15280214634	17336673697	20191107140102	0905
15244749863	16160892861	20190603202859	0021
17885275338	19313925217	20190320085648	0068
13319935953	16569963779	20190705164113	1229
18840172592	19342117869	20190604091211	2656
15280214634	16574556259	20191122163933	1883
13319935953	15781588029	20190506221944	2035
19602240179	18101213362	20190504035101	2977
19683537146	15884588694	20190522170801	2913
16574556259	15280214634	20191010122850	2220
19683537146	18840172592	20190519125225	2827
14410679238	19602240179	20191106023651	2044
16574556259	17336673697	20191217095408	1040
19313925217	19602240179	20190719102541	0592
14171709460	15647679901	20190920164317	1481
14410679238	17885275338	20190904200041	1667
19154926260	14171709460	20190330140750	0587
15244749863	19313925217	20191226183011	2225
15280214634	15781588029	20190506132727	1757
17405139883	16160892861	20190228064741	1120
19313925217	19565082510	20191024194356	0566
15305526350	15244749863	20190910093335	0120
15244749863	17336673697	20190803225427	1776
15280214634	19154926260	20190825000531	1189
17336673697	14397114174	20190405154029	2990
19683537146	19342117869	20191203091431	1226
15781588029	17885275338	20190421013609	1383
18840172592	14410679238	20190410222841	2498
17405139883	15781588029	20190510064747	1611
13319935953	15244749863	20191118182448	2965
19602240179	19683537146	20191011222208	0182
15305526350	15884588694	20190930163543	0661
14930423697	16569963779	20190825195817	2769
14410679238	19154926260	20191119112353	0448
14397114174	16574556259	20190524203643	2048
